lambda      alk
1.19107e+04 4.99802e-06
1.19253e+04 4.98876e-06
1.19398e+04 4.97951e-06
1.19544e+04 4.97028e-06
1.19690e+04 4.96106e-06
1.19836e+04 4.95187e-06
1.19983e+04 4.94269e-06
1.20129e+04 4.93352e-06
1.20276e+04 4.92438e-06
1.20423e+04 4.91525e-06
1.20570e+04 4.90614e-06
1.20717e+04 4.89704e-06
1.20865e+04 4.88796e-06
1.21012e+04 4.87890e-06
1.21160e+04 4.86986e-06
1.21308e+04 4.86083e-06
1.21456e+04 4.85182e-06
1.21605e+04 4.84283e-06
1.21753e+04 4.83385e-06
1.21902e+04 4.82489e-06
1.22051e+04 4.81594e-06
1.22200e+04 4.80701e-06
1.22349e+04 4.79810e-06
1.22499e+04 4.78921e-06
1.22648e+04 4.78033e-06
1.22798e+04 4.77147e-06
1.22948e+04 4.76262e-06
1.23098e+04 4.75379e-06
1.23249e+04 4.74498e-06
1.23399e+04 4.73619e-06
1.23550e+04 4.72741e-06
1.23701e+04 4.71864e-06
1.23852e+04 4.70990e-06
1.24003e+04 4.70116e-06
1.24155e+04 4.69245e-06
1.24306e+04 4.68375e-06
1.24458e+04 4.67507e-06
1.24610e+04 4.66640e-06
1.24762e+04 4.65775e-06
1.24915e+04 4.64912e-06
1.25067e+04 4.64050e-06
1.25220e+04 4.63189e-06
1.25373e+04 4.62331e-06
1.25526e+04 4.61474e-06
1.25680e+04 4.60618e-06
1.25833e+04 4.59764e-06
1.25987e+04 4.58912e-06
1.26141e+04 4.58061e-06
1.26295e+04 4.57212e-06
1.26449e+04 4.56365e-06
1.26604e+04 4.55519e-06
1.26758e+04 4.54674e-06
1.26913e+04 4.53831e-06
1.27068e+04 4.52990e-06
1.27223e+04 4.52150e-06
1.27379e+04 4.51312e-06
1.27534e+04 4.50475e-06
1.27690e+04 4.49640e-06
1.27846e+04 4.48807e-06
1.28002e+04 4.47975e-06
1.28159e+04 4.47144e-06
1.28315e+04 4.46315e-06
1.28472e+04 4.45488e-06
1.28629e+04 4.44662e-06
1.28786e+04 4.43838e-06
1.28943e+04 4.43015e-06
1.29101e+04 4.42194e-06
1.29258e+04 4.41374e-06
1.29416e+04 4.40556e-06
1.29574e+04 4.39739e-06
1.29733e+04 4.38924e-06
1.29891e+04 4.38110e-06
1.30050e+04 4.37298e-06
1.30209e+04 4.36488e-06
1.30368e+04 4.35678e-06
1.30527e+04 4.34871e-06
1.30686e+04 4.34065e-06
1.30846e+04 4.33260e-06
1.31006e+04 4.32457e-06
1.31166e+04 4.31655e-06
1.31326e+04 4.30855e-06
1.31486e+04 4.30056e-06
1.31647e+04 4.29259e-06
1.31808e+04 4.28463e-06
1.31969e+04 4.27669e-06
1.32130e+04 4.26876e-06
1.32291e+04 4.26085e-06
1.32453e+04 4.25295e-06
1.32615e+04 4.24507e-06
1.32777e+04 4.23720e-06
1.32939e+04 4.22934e-06
1.33101e+04 4.22150e-06
1.33264e+04 4.21367e-06
1.33427e+04 4.20586e-06
1.33590e+04 4.19807e-06
1.33753e+04 4.19028e-06
1.33916e+04 4.18252e-06
1.34080e+04 4.17476e-06
1.34244e+04 4.16702e-06
1.34408e+04 4.15930e-06
1.34572e+04 4.15159e-06
1.34736e+04 4.14389e-06
1.34901e+04 4.13621e-06
1.35065e+04 4.12854e-06
1.35230e+04 4.12089e-06
1.35396e+04 4.11325e-06
1.35561e+04 4.10563e-06
1.35727e+04 4.09801e-06
1.35892e+04 4.09042e-06
1.36058e+04 4.08283e-06
1.36225e+04 4.07527e-06
1.36391e+04 4.06771e-06
1.36557e+04 4.06017e-06
1.36724e+04 4.05264e-06
1.36891e+04 4.04513e-06
1.37059e+04 4.03763e-06
1.37226e+04 4.03015e-06
1.37394e+04 4.02268e-06
1.37561e+04 4.01522e-06
1.37729e+04 4.00778e-06
1.37898e+04 4.00035e-06
1.38066e+04 3.99293e-06
1.38235e+04 3.98553e-06
1.38404e+04 3.97814e-06
1.38573e+04 3.97077e-06
1.38742e+04 3.96340e-06
1.38911e+04 3.95606e-06
1.39081e+04 3.94872e-06
1.39251e+04 3.94140e-06
1.39421e+04 3.93410e-06
1.39591e+04 3.92680e-06
1.39762e+04 3.91952e-06
1.39933e+04 3.91226e-06
1.40103e+04 3.90501e-06
1.40275e+04 3.89777e-06
1.40446e+04 3.89054e-06
1.40617e+04 3.88333e-06
1.40789e+04 3.87613e-06
1.40961e+04 3.86894e-06
1.41133e+04 3.86177e-06
1.41306e+04 3.85461e-06
1.41478e+04 3.84747e-06
1.41651e+04 3.84034e-06
1.41824e+04 3.83322e-06
1.41997e+04 3.82611e-06
1.42171e+04 3.81902e-06
1.42345e+04 3.81194e-06
1.42518e+04 3.80487e-06
1.42693e+04 3.79782e-06
1.42867e+04 3.79078e-06
1.43041e+04 3.78375e-06
1.43216e+04 3.77674e-06
1.43391e+04 3.76973e-06
1.43566e+04 3.76275e-06
1.43741e+04 3.75577e-06
1.43917e+04 3.74881e-06
1.44093e+04 3.74186e-06
1.44269e+04 3.73492e-06
1.44445e+04 3.72800e-06
1.44622e+04 3.72109e-06
1.44798e+04 3.71419e-06
1.44975e+04 3.70730e-06
1.45152e+04 3.70043e-06
1.45329e+04 3.69357e-06
1.45507e+04 3.68672e-06
1.45685e+04 3.67989e-06
1.45863e+04 3.67307e-06
1.46041e+04 3.66626e-06
1.46219e+04 3.65946e-06
1.46398e+04 3.65268e-06
1.46577e+04 3.64591e-06
1.46756e+04 3.63915e-06
1.46935e+04 3.63240e-06
1.47114e+04 3.62567e-06
1.47294e+04 3.61895e-06
1.47474e+04 3.61224e-06
1.47654e+04 3.60554e-06
1.47834e+04 3.59886e-06
1.48015e+04 3.59219e-06
1.48196e+04 3.58553e-06
1.48377e+04 3.57888e-06
1.48558e+04 3.57225e-06
1.48740e+04 3.56562e-06
1.48921e+04 3.55902e-06
1.49103e+04 3.55242e-06
1.49285e+04 3.54583e-06
1.49468e+04 3.53926e-06
1.49650e+04 3.53270e-06
1.49833e+04 3.52615e-06
1.50016e+04 3.51961e-06
1.50199e+04 3.51309e-06
1.50383e+04 3.50657e-06
1.50566e+04 3.50007e-06
1.50750e+04 3.49359e-06
1.50934e+04 3.48711e-06
1.51119e+04 3.48065e-06
1.51303e+04 3.47419e-06
1.51488e+04 3.46775e-06
1.51673e+04 3.46132e-06
1.51859e+04 3.45491e-06
1.52044e+04 3.44850e-06
1.52230e+04 3.44211e-06
1.52416e+04 3.43573e-06
1.52602e+04 3.42936e-06
1.52788e+04 3.42300e-06
1.52975e+04 3.41666e-06
1.53162e+04 3.41032e-06
1.53349e+04 3.40400e-06
1.53536e+04 3.39769e-06
1.53724e+04 3.39139e-06
1.53911e+04 3.38511e-06
1.54099e+04 3.37883e-06
1.54288e+04 3.37257e-06
1.54476e+04 3.36631e-06
1.54665e+04 3.36007e-06
1.54854e+04 3.35385e-06
1.55043e+04 3.34763e-06
1.55232e+04 3.34142e-06
1.55422e+04 3.33523e-06
1.55612e+04 3.32905e-06
1.55802e+04 3.32287e-06
1.55992e+04 3.31671e-06
1.56183e+04 3.31057e-06
1.56373e+04 3.30443e-06
1.56564e+04 3.29830e-06
1.56756e+04 3.29219e-06
1.56947e+04 3.28609e-06
1.57139e+04 3.27999e-06
1.57331e+04 3.27391e-06
1.57523e+04 3.26784e-06
1.57715e+04 3.26179e-06
1.57908e+04 3.25574e-06
1.58101e+04 3.24970e-06
1.58294e+04 3.24368e-06
1.58487e+04 3.23767e-06
1.58681e+04 3.23166e-06
1.58875e+04 3.22567e-06
1.59069e+04 3.21969e-06
1.59263e+04 3.21373e-06
1.59458e+04 3.20777e-06
1.59652e+04 3.20182e-06
1.59847e+04 3.19589e-06
1.60043e+04 3.18996e-06
1.60238e+04 3.18405e-06
1.60434e+04 3.17815e-06
1.60630e+04 3.17225e-06
1.60826e+04 3.16637e-06
1.61023e+04 3.16050e-06
1.61219e+04 3.15464e-06
1.61416e+04 3.14880e-06
1.61613e+04 3.14296e-06
1.61811e+04 3.13713e-06
1.62008e+04 3.13132e-06
1.62206e+04 3.12551e-06
1.62404e+04 3.11972e-06
1.62603e+04 3.11394e-06
1.62801e+04 3.10816e-06
1.63000e+04 3.10240e-06
1.63199e+04 3.09665e-06
1.63399e+04 3.09091e-06
1.63598e+04 3.08518e-06
1.63798e+04 3.07946e-06
1.63998e+04 3.07375e-06
1.64198e+04 3.06805e-06
1.64399e+04 3.06237e-06
1.64600e+04 3.05669e-06
1.64801e+04 3.05102e-06
1.65002e+04 3.04537e-06
1.65204e+04 3.03972e-06
1.65406e+04 3.03409e-06
1.65608e+04 3.02846e-06
1.65810e+04 3.02285e-06
1.66012e+04 3.01724e-06
1.66215e+04 3.01165e-06
1.66418e+04 3.00607e-06
1.66621e+04 3.00049e-06
1.66825e+04 2.99493e-06
1.67029e+04 2.98938e-06
1.67233e+04 2.98384e-06
1.67437e+04 2.97831e-06
1.67642e+04 2.97279e-06
1.67846e+04 2.96727e-06
1.68051e+04 2.96177e-06
1.68257e+04 2.95628e-06
1.68462e+04 2.95080e-06
1.68668e+04 2.94533e-06
1.68874e+04 2.93987e-06
1.69080e+04 2.93442e-06
1.69287e+04 2.92898e-06
1.69494e+04 2.92355e-06
1.69701e+04 2.91813e-06
1.69908e+04 2.91272e-06
1.70115e+04 2.90732e-06
1.70323e+04 2.90194e-06
1.70531e+04 2.89656e-06
1.70740e+04 2.89119e-06
1.70948e+04 2.88583e-06
1.71157e+04 2.88048e-06
1.71366e+04 2.87514e-06
1.71575e+04 2.86981e-06
1.71785e+04 2.86449e-06
1.71995e+04 2.85918e-06
1.72205e+04 2.85388e-06
1.72415e+04 2.84859e-06
1.72626e+04 2.84331e-06
1.72837e+04 2.83803e-06
1.73048e+04 2.83277e-06
1.73259e+04 2.82752e-06
1.73471e+04 2.82228e-06
1.73683e+04 2.81705e-06
1.73895e+04 2.81183e-06
1.74107e+04 2.80661e-06
1.74320e+04 2.80141e-06
1.74533e+04 2.79622e-06
1.74746e+04 2.79103e-06
1.74959e+04 2.78586e-06
1.75173e+04 2.78070e-06
1.75387e+04 2.77554e-06
1.75601e+04 2.77040e-06
1.75816e+04 2.76526e-06
1.76031e+04 2.76013e-06
1.76246e+04 2.75502e-06
1.76461e+04 2.74991e-06
1.76676e+04 2.74481e-06
1.76892e+04 2.73972e-06
1.77108e+04 2.73464e-06
1.77325e+04 2.72958e-06
1.77541e+04 2.72452e-06
1.77758e+04 2.71946e-06
1.77975e+04 2.71442e-06
1.78193e+04 2.70939e-06
1.78410e+04 2.70437e-06
1.78628e+04 2.69936e-06
1.78846e+04 2.69435e-06
1.79065e+04 2.68936e-06
1.79284e+04 2.68437e-06
1.79502e+04 2.67939e-06
1.79722e+04 2.67443e-06
1.79941e+04 2.66947e-06
1.80161e+04 2.66452e-06
1.80381e+04 2.65958e-06
1.80601e+04 2.65465e-06
1.80822e+04 2.64973e-06
1.81043e+04 2.64482e-06
1.81264e+04 2.63992e-06
1.81485e+04 2.63502e-06
1.81707e+04 2.63014e-06
1.81929e+04 2.62526e-06
1.82151e+04 2.62039e-06
1.82374e+04 2.61554e-06
1.82597e+04 2.61069e-06
1.82820e+04 2.60585e-06
1.83043e+04 2.60102e-06
1.83267e+04 2.59620e-06
1.83490e+04 2.59138e-06
1.83715e+04 2.58658e-06
1.83939e+04 2.58178e-06
1.84164e+04 2.57700e-06
1.84389e+04 2.57222e-06
1.84614e+04 2.56745e-06
1.84839e+04 2.56269e-06
1.85065e+04 2.55794e-06
1.85291e+04 2.55320e-06
1.85517e+04 2.54847e-06
1.85744e+04 2.54374e-06
1.85971e+04 2.53903e-06
1.86198e+04 2.53432e-06
1.86426e+04 2.52962e-06
1.86653e+04 2.52493e-06
1.86881e+04 2.52025e-06
1.87109e+04 2.51558e-06
1.87338e+04 2.51092e-06
1.87567e+04 2.50626e-06
1.87796e+04 2.50162e-06
1.88025e+04 2.49698e-06
1.88255e+04 2.49235e-06
1.88485e+04 2.48773e-06
1.88715e+04 2.48312e-06
1.88946e+04 2.47852e-06
1.89177e+04 2.47392e-06
1.89408e+04 2.46933e-06
1.89639e+04 2.46476e-06
1.89871e+04 2.46019e-06
1.90102e+04 2.45563e-06
1.90335e+04 2.45107e-06
1.90567e+04 2.44653e-06
1.90800e+04 2.44200e-06
1.91033e+04 2.43747e-06
1.91266e+04 2.43295e-06
1.91500e+04 2.42844e-06
1.91734e+04 2.42394e-06
1.91968e+04 2.41944e-06
1.92203e+04 2.41496e-06
1.92437e+04 2.41048e-06
1.92672e+04 2.40601e-06
1.92908e+04 2.40155e-06
1.93143e+04 2.39710e-06
1.93379e+04 2.39266e-06
1.93616e+04 2.38822e-06
1.93852e+04 2.38380e-06
1.94089e+04 2.37938e-06
1.94326e+04 2.37497e-06
1.94563e+04 2.37056e-06
1.94801e+04 2.36617e-06
1.95039e+04 2.36178e-06
1.95277e+04 2.35740e-06
1.95516e+04 2.35303e-06
1.95754e+04 2.34867e-06
1.95994e+04 2.34432e-06
1.96233e+04 2.33997e-06
1.96473e+04 2.33563e-06
1.96713e+04 2.33130e-06
1.96953e+04 2.32698e-06
1.97193e+04 2.32267e-06
1.97434e+04 2.31836e-06
1.97675e+04 2.31407e-06
1.97917e+04 2.30978e-06
1.98159e+04 2.30549e-06
1.98401e+04 2.30122e-06
1.98643e+04 2.29695e-06
1.98886e+04 2.29270e-06
1.99129e+04 2.28845e-06
1.99372e+04 2.28420e-06
1.99615e+04 2.27997e-06
1.99859e+04 2.27574e-06
2.00103e+04 2.27152e-06
2.00348e+04 2.26731e-06
2.00592e+04 2.26311e-06
2.00838e+04 2.25891e-06
2.01083e+04 2.25473e-06
2.01328e+04 2.25055e-06
2.01574e+04 2.24637e-06
2.01821e+04 2.24221e-06
2.02067e+04 2.23805e-06
2.02314e+04 2.23390e-06
2.02561e+04 2.22976e-06
2.02808e+04 2.22563e-06
2.03056e+04 2.22150e-06
2.03304e+04 2.21739e-06
2.03553e+04 2.21328e-06
2.03801e+04 2.20917e-06
2.04050e+04 2.20508e-06
2.04299e+04 2.20099e-06
2.04549e+04 2.19691e-06
2.04799e+04 2.19284e-06
2.05049e+04 2.18877e-06
2.05299e+04 2.18471e-06
2.05550e+04 2.18066e-06
2.05801e+04 2.17662e-06
2.06053e+04 2.17259e-06
2.06304e+04 2.16856e-06
2.06556e+04 2.16454e-06
2.06809e+04 2.16053e-06
2.07061e+04 2.15652e-06
2.07314e+04 2.15252e-06
2.07567e+04 2.14853e-06
2.07821e+04 2.14455e-06
2.08075e+04 2.14057e-06
2.08329e+04 2.13661e-06
2.08583e+04 2.13265e-06
2.08838e+04 2.12869e-06
2.09093e+04 2.12475e-06
2.09349e+04 2.12081e-06
2.09604e+04 2.11688e-06
2.09860e+04 2.11295e-06
2.10117e+04 2.10903e-06
2.10373e+04 2.10513e-06
2.10630e+04 2.10122e-06
2.10888e+04 2.09733e-06
2.11145e+04 2.09344e-06
2.11403e+04 2.08956e-06
2.11661e+04 2.08569e-06
2.11920e+04 2.08182e-06
2.12179e+04 2.07796e-06
2.12438e+04 2.07411e-06
2.12697e+04 2.07026e-06
2.12957e+04 2.06642e-06
2.13217e+04 2.06259e-06
2.13478e+04 2.05877e-06
2.13739e+04 2.05495e-06
2.14000e+04 2.05114e-06
2.14261e+04 2.04734e-06
2.14523e+04 2.04355e-06
2.14785e+04 2.03976e-06
2.15047e+04 2.03598e-06
2.15310e+04 2.03220e-06
2.15573e+04 2.02844e-06
2.15836e+04 2.02468e-06
2.16100e+04 2.02092e-06
2.16364e+04 2.01718e-06
2.16628e+04 2.01344e-06
2.16893e+04 2.00970e-06
2.17157e+04 2.00598e-06
2.17423e+04 2.00226e-06
2.17688e+04 1.99855e-06
2.17954e+04 1.99484e-06
2.18220e+04 1.99114e-06
2.18487e+04 1.98745e-06
2.18754e+04 1.98377e-06
2.19021e+04 1.98009e-06
2.19289e+04 1.97642e-06
2.19556e+04 1.97276e-06
2.19825e+04 1.96910e-06
2.20093e+04 1.96545e-06
2.20362e+04 1.96181e-06
2.20631e+04 1.95817e-06
2.20901e+04 1.95454e-06
2.21170e+04 1.95092e-06
2.21441e+04 1.94730e-06
2.21711e+04 1.94369e-06
2.21982e+04 1.94009e-06
2.22253e+04 1.93649e-06
2.22525e+04 1.93290e-06
2.22796e+04 1.92932e-06
2.23069e+04 1.92574e-06
2.23341e+04 1.92217e-06
2.23614e+04 1.91861e-06
2.23887e+04 1.91505e-06
2.24160e+04 1.91150e-06
2.24434e+04 1.90796e-06
2.24708e+04 1.90442e-06
2.24983e+04 1.90089e-06
2.25258e+04 1.89737e-06
2.25533e+04 1.89385e-06
2.25808e+04 1.89034e-06
2.26084e+04 1.88683e-06
2.26360e+04 1.88334e-06
2.26637e+04 1.87984e-06
2.26914e+04 1.87636e-06
2.27191e+04 1.87288e-06
2.27468e+04 1.86941e-06
2.27746e+04 1.86594e-06
2.28024e+04 1.86248e-06
2.28303e+04 1.85903e-06
2.28582e+04 1.85559e-06
2.28861e+04 1.85215e-06
2.29140e+04 1.84871e-06
2.29420e+04 1.84529e-06
2.29701e+04 1.84186e-06
2.29981e+04 1.83845e-06
2.30262e+04 1.83504e-06
2.30543e+04 1.83164e-06
2.30825e+04 1.82824e-06
2.31107e+04 1.82486e-06
2.31389e+04 1.82147e-06
2.31672e+04 1.81810e-06
2.31955e+04 1.81473e-06
2.32238e+04 1.81136e-06
2.32522e+04 1.80800e-06
2.32806e+04 1.80465e-06
2.33090e+04 1.80131e-06
2.33375e+04 1.79797e-06
2.33660e+04 1.79463e-06
2.33945e+04 1.79131e-06
2.34231e+04 1.78799e-06
2.34517e+04 1.78467e-06
2.34804e+04 1.78136e-06
2.35090e+04 1.77806e-06
2.35378e+04 1.77477e-06
2.35665e+04 1.77148e-06
2.35953e+04 1.76819e-06
2.36241e+04 1.76491e-06
2.36530e+04 1.76164e-06
2.36819e+04 1.75838e-06
2.37108e+04 1.75512e-06
2.37398e+04 1.75186e-06
2.37688e+04 1.74861e-06
2.37978e+04 1.74537e-06
2.38269e+04 1.74214e-06
2.38560e+04 1.73891e-06
2.38851e+04 1.73568e-06
2.39143e+04 1.73247e-06
2.39435e+04 1.72926e-06
2.39727e+04 1.72605e-06
2.40020e+04 1.72285e-06
2.40313e+04 1.71966e-06
2.40607e+04 1.71647e-06
2.40901e+04 1.71329e-06
2.41195e+04 1.71011e-06
2.41490e+04 1.70694e-06
2.41785e+04 1.70378e-06
2.42080e+04 1.70062e-06
2.42376e+04 1.69746e-06
2.42672e+04 1.69432e-06
2.42968e+04 1.69118e-06
2.43265e+04 1.68804e-06
2.43562e+04 1.68491e-06
2.43859e+04 1.68179e-06
2.44157e+04 1.67867e-06
2.44456e+04 1.67556e-06
2.44754e+04 1.67245e-06
2.45053e+04 1.66935e-06
2.45352e+04 1.66626e-06
2.45652e+04 1.66317e-06
2.45952e+04 1.66009e-06
2.46253e+04 1.65701e-06
2.46553e+04 1.65394e-06
2.46855e+04 1.65087e-06
2.47156e+04 1.64781e-06
2.47458e+04 1.64476e-06
2.47760e+04 1.64171e-06
2.48063e+04 1.63866e-06
2.48366e+04 1.63563e-06
2.48669e+04 1.63259e-06
2.48973e+04 1.62957e-06
2.49277e+04 1.62655e-06
2.49582e+04 1.62353e-06
2.49886e+04 1.62052e-06
2.50192e+04 1.61752e-06
2.50497e+04 1.61452e-06
2.50803e+04 1.61153e-06
2.51110e+04 1.60854e-06
2.51416e+04 1.60556e-06
2.51723e+04 1.60258e-06
2.52031e+04 1.59961e-06
2.52339e+04 1.59664e-06
2.52647e+04 1.59368e-06
2.52956e+04 1.59073e-06
2.53265e+04 1.58778e-06
2.53574e+04 1.58484e-06
2.53884e+04 1.58190e-06
2.54194e+04 1.57897e-06
2.54504e+04 1.57604e-06
2.54815e+04 1.57312e-06
2.55126e+04 1.57020e-06
2.55438e+04 1.56729e-06
2.55750e+04 1.56439e-06
2.56062e+04 1.56149e-06
2.56375e+04 1.55859e-06
2.56688e+04 1.55570e-06
2.57002e+04 1.55282e-06
2.57316e+04 1.54994e-06
2.57630e+04 1.54707e-06
2.57945e+04 1.54420e-06
2.58260e+04 1.54134e-06
2.58575e+04 1.53848e-06
2.58891e+04 1.53563e-06
2.59207e+04 1.53278e-06
2.59524e+04 1.52994e-06
2.59841e+04 1.52710e-06
2.60158e+04 1.52427e-06
2.60476e+04 1.52145e-06
2.60794e+04 1.51863e-06
2.61113e+04 1.51581e-06
2.61432e+04 1.51300e-06
2.61751e+04 1.51020e-06
2.62071e+04 1.50740e-06
2.62391e+04 1.50460e-06
2.62712e+04 1.50181e-06
2.63032e+04 1.49903e-06
2.63354e+04 1.49625e-06
2.63675e+04 1.49348e-06
2.63997e+04 1.49071e-06
2.64320e+04 1.48794e-06
2.64643e+04 1.48518e-06
2.64966e+04 1.48243e-06
2.65290e+04 1.47968e-06
2.65614e+04 1.47694e-06
2.65938e+04 1.47420e-06
2.66263e+04 1.47147e-06
2.66588e+04 1.46874e-06
2.66914e+04 1.46602e-06
2.67240e+04 1.46330e-06
2.67566e+04 1.46059e-06
2.67893e+04 1.45788e-06
2.68220e+04 1.45518e-06
2.68548e+04 1.45248e-06
2.68876e+04 1.44979e-06
2.69204e+04 1.44710e-06
2.69533e+04 1.44442e-06
2.69863e+04 1.44174e-06
2.70192e+04 1.43907e-06
2.70522e+04 1.43640e-06
2.70853e+04 1.43374e-06
2.71183e+04 1.43108e-06
2.71515e+04 1.42843e-06
2.71846e+04 1.42578e-06
2.72178e+04 1.42314e-06
2.72511e+04 1.42050e-06
2.72844e+04 1.41786e-06
2.73177e+04 1.41524e-06
2.73511e+04 1.41261e-06
2.73845e+04 1.40999e-06
2.74179e+04 1.40738e-06
2.74514e+04 1.40477e-06
2.74849e+04 1.40217e-06
2.75185e+04 1.39957e-06
2.75521e+04 1.39697e-06
2.75858e+04 1.39438e-06
2.76195e+04 1.39180e-06
2.76532e+04 1.38922e-06
2.76870e+04 1.38664e-06
2.77208e+04 1.38407e-06
2.77547e+04 1.38151e-06
2.77886e+04 1.37895e-06
2.78225e+04 1.37639e-06
2.78565e+04 1.37384e-06
2.78905e+04 1.37129e-06
2.79246e+04 1.36875e-06
2.79587e+04 1.36621e-06
2.79929e+04 1.36368e-06
2.80271e+04 1.36115e-06
2.80613e+04 1.35863e-06
2.80956e+04 1.35611e-06
2.81299e+04 1.35359e-06
2.81642e+04 1.35109e-06
2.81986e+04 1.34858e-06
2.82331e+04 1.34608e-06
2.82676e+04 1.34359e-06
2.83021e+04 1.34109e-06
2.83367e+04 1.33861e-06
2.83713e+04 1.33613e-06
2.84059e+04 1.33365e-06
2.84406e+04 1.33118e-06
2.84754e+04 1.32871e-06
2.85102e+04 1.32625e-06
2.85450e+04 1.32379e-06
2.85798e+04 1.32133e-06
2.86148e+04 1.31889e-06
2.86497e+04 1.31644e-06
2.86847e+04 1.31400e-06
2.87197e+04 1.31156e-06
2.87548e+04 1.30913e-06
2.87899e+04 1.30671e-06
2.88251e+04 1.30428e-06
2.88603e+04 1.30187e-06
2.88956e+04 1.29945e-06
2.89309e+04 1.29704e-06
2.89662e+04 1.29464e-06
2.90016e+04 1.29224e-06
2.90370e+04 1.28984e-06
2.90725e+04 1.28745e-06
2.91080e+04 1.28507e-06
2.91435e+04 1.28268e-06
2.91791e+04 1.28031e-06
2.92148e+04 1.27793e-06
2.92505e+04 1.27556e-06
2.92862e+04 1.27320e-06
2.93220e+04 1.27084e-06
2.93578e+04 1.26848e-06
2.93936e+04 1.26613e-06
2.94296e+04 1.26378e-06
2.94655e+04 1.26144e-06
2.95015e+04 1.25910e-06
2.95375e+04 1.25677e-06
2.95736e+04 1.25444e-06
2.96097e+04 1.25211e-06
2.96459e+04 1.24979e-06
2.96821e+04 1.24747e-06
2.97184e+04 1.24516e-06
2.97547e+04 1.24285e-06
2.97910e+04 1.24055e-06
2.98274e+04 1.23825e-06
2.98638e+04 1.23595e-06
2.99003e+04 1.23366e-06
2.99368e+04 1.23138e-06
2.99734e+04 1.22909e-06
3.00100e+04 1.22682e-06
3.00467e+04 1.22454e-06
3.00834e+04 1.22227e-06
3.01201e+04 1.22001e-06
3.01569e+04 1.21774e-06
3.01937e+04 1.21549e-06
3.02306e+04 1.21323e-06
3.02675e+04 1.21098e-06
3.03045e+04 1.20874e-06
3.03415e+04 1.20650e-06
3.03786e+04 1.20426e-06
3.04157e+04 1.20203e-06
3.04529e+04 1.19980e-06
3.04901e+04 1.19758e-06
3.05273e+04 1.19536e-06
3.05646e+04 1.19314e-06
3.06019e+04 1.19093e-06
3.06393e+04 1.18872e-06
3.06767e+04 1.18652e-06
3.07142e+04 1.18432e-06
3.07517e+04 1.18212e-06
3.07893e+04 1.17993e-06
3.08269e+04 1.17774e-06
3.08645e+04 1.17556e-06
3.09022e+04 1.17338e-06
3.09400e+04 1.17121e-06
3.09778e+04 1.16904e-06
3.10156e+04 1.16687e-06
3.10535e+04 1.16470e-06
3.10914e+04 1.16255e-06
3.11294e+04 1.16039e-06
3.11674e+04 1.15824e-06
3.12055e+04 1.15609e-06
3.12436e+04 1.15395e-06
3.12818e+04 1.15181e-06
3.13200e+04 1.14967e-06
3.13582e+04 1.14754e-06
3.13966e+04 1.14542e-06
3.14349e+04 1.14329e-06
3.14733e+04 1.14117e-06
3.15117e+04 1.13906e-06
3.15502e+04 1.13695e-06
3.15888e+04 1.13484e-06
3.16274e+04 1.13273e-06
3.16660e+04 1.13064e-06
3.17047e+04 1.12854e-06
3.17434e+04 1.12645e-06
3.17822e+04 1.12436e-06
3.18210e+04 1.12227e-06
3.18599e+04 1.12019e-06
3.18988e+04 1.11812e-06
3.19377e+04 1.11604e-06
3.19767e+04 1.11398e-06
3.20158e+04 1.11191e-06
3.20549e+04 1.10985e-06
3.20941e+04 1.10779e-06
3.21333e+04 1.10574e-06
3.21725e+04 1.10369e-06
3.22118e+04 1.10164e-06
3.22512e+04 1.09960e-06
3.22906e+04 1.09756e-06
3.23300e+04 1.09553e-06
3.23695e+04 1.09350e-06
3.24090e+04 1.09147e-06
3.24486e+04 1.08945e-06
3.24882e+04 1.08743e-06
3.25279e+04 1.08541e-06
3.25677e+04 1.08340e-06
3.26074e+04 1.08139e-06
3.26473e+04 1.07939e-06
3.26872e+04 1.07738e-06
3.27271e+04 1.07539e-06
3.27671e+04 1.07339e-06
3.28071e+04 1.07140e-06
3.28472e+04 1.06942e-06
3.28873e+04 1.06744e-06
3.29274e+04 1.06546e-06
3.29677e+04 1.06348e-06
3.30079e+04 1.06151e-06
3.30483e+04 1.05954e-06
3.30886e+04 1.05758e-06
3.31290e+04 1.05562e-06
3.31695e+04 1.05366e-06
3.32100e+04 1.05171e-06
3.32506e+04 1.04976e-06
3.32912e+04 1.04781e-06
3.33319e+04 1.04587e-06
3.33726e+04 1.04393e-06
3.34133e+04 1.04199e-06
3.34542e+04 1.04006e-06
3.34950e+04 1.03814e-06
3.35359e+04 1.03621e-06
3.35769e+04 1.03429e-06
3.36179e+04 1.03237e-06
3.36590e+04 1.03046e-06
3.37001e+04 1.02855e-06
3.37412e+04 1.02664e-06
3.37825e+04 1.02474e-06
3.38237e+04 1.02284e-06
3.38650e+04 1.02094e-06
3.39064e+04 1.01905e-06
3.39478e+04 1.01716e-06
3.39893e+04 1.01528e-06
3.40308e+04 1.01339e-06
3.40724e+04 1.01151e-06
3.41140e+04 1.00964e-06
3.41557e+04 1.00777e-06
3.41974e+04 1.00590e-06
3.42392e+04 1.00404e-06
3.42810e+04 1.00217e-06
3.43228e+04 1.00032e-06
3.43648e+04 9.98462e-07
3.44067e+04 9.96611e-07
3.44488e+04 9.94763e-07
3.44909e+04 9.92919e-07
3.45330e+04 9.91078e-07
3.45752e+04 9.89241e-07
